dataSplit,map,shuffle,reduce,dataCombine,dataLocality,networkFault,networkTraffic,CPUusage,Musage,makespan
0.6610318,0.42658067,0.8106819,0.9456045,0.80256885,1,0,0.6806056,0.6641816,0.7673418,0.34007132
0.43715078,0.8408666,0.47224063,0.9744212,0.92289644,0,1,0.23120369,0.23240778,0.91638887,0.73617166
0.5095752,0.79332936,0.5840086,0.9775999,0.90649855,0,1,0.34420425,0.35865957,0.9056971,0.66921604
0.23938252,0.951879,0.16474462,0.9650605,0.9404742,0,1,0.06921183,0.08901387,0.9354635,0.91511285
0.33710042,0.9287477,0.30671564,0.98985976,0.9516181,0,1,0.12101336,0.1156487,0.9476164,0.8726637
0.41312015,0.85777175,0.41663942,0.9639113,0.90554893,0,1,0.21298285,0.22727257,0.90983206,0.77220774
0.3946584,0.84398526,0.45078838,0.9874405,0.94550085,0,1,0.19614556,0.23927398,0.9271538,0.82227576
0.35105067,0.8995241,0.31090713,0.962239,0.9140263,0,1,0.14818485,0.1586304,0.9172712,0.829422
0.56459427,0.64868027,0.72241586,0.9809949,0.9212063,0,1,0.40898162,0.50057596,0.9023814,0.5697772
0.72074026,0.2888934,0.8955169,0.9471872,0.80657095,1,0,0.8082391,0.8167049,0.7258329,0.28633273
0.7703029,0.17251386,0.9418379,0.9441129,0.760144,1,0,0.89035904,0.88696885,0.616703,0.17935865
0.5006236,0.80936956,0.56192464,0.97884506,0.9251263,0,1,0.31163615,0.31676158,0.92390203,0.7078057
0.59121853,0.6249405,0.69782454,0.95538545,0.8360789,1,1,0.52184886,0.5291843,0.8463006,0.50678176
0.7625847,0.37449408,0.91012746,0.9790552,0.8799552,1,0,0.8031387,0.7958367,0.8404658,0.26885286
0.5648465,0.625977,0.68898714,0.97407925,0.87366086,0,1,0.4833327,0.49862495,0.83323145,0.5496823
0.472063,0.744912,0.5553585,0.9694831,0.8906001,0,1,0.29044357,0.34756166,0.88546455,0.6619202
0.47126186,0.7557971,0.5930894,0.9751346,0.9139548,0,1,0.31113607,0.35261482,0.90023077,0.7012133
0.4698703,0.77262974,0.4860449,0.966074,0.8676719,0,1,0.2873941,0.32166317,0.8749693,0.6850486
0.5592832,0.5826378,0.68979746,0.95810777,0.8588188,0,1,0.5067771,0.48488426,0.84413457,0.5113533
0.2980701,0.9258747,0.27158633,0.9630735,0.94581866,0,1,0.10369749,0.1271429,0.9390399,0.8593155
0.7320203,0.2834124,0.90323764,0.9378458,0.7662542,1,0,0.83330584,0.83008385,0.68168706,0.2644818
0.6735921,0.500779,0.8253752,0.96391106,0.8584235,1,0,0.65984327,0.67324036,0.8402077,0.37494782
0.69949937,0.45395768,0.87343514,0.9741819,0.86328393,1,0,0.7156736,0.74377066,0.82783055,0.36834878
0.5313644,0.6710133,0.69008565,0.9787407,0.91255033,0,1,0.4327165,0.4718726,0.8707079,0.6395608
0.72374785,0.43545854,0.8761833,0.97457385,0.87551326,1,0,0.7508366,0.73610383,0.83673364,0.34073567
0.78869945,0.21510017,0.9410616,0.9689938,0.78675663,1,0,0.8799987,0.88986486,0.7165229,0.18432358
0.566945,0.694472,0.7072584,0.97689563,0.9014975,0,1,0.47724548,0.49332502,0.87382406,0.5407682
0.81810623,0.13284059,0.9639628,0.9716537,0.8151566,1,0,0.9159242,0.92167234,0.6699172,0.14032495
0.5697641,0.5860539,0.6837364,0.9335382,0.8459969,1,1,0.50209516,0.51489455,0.8103255,0.49823922
0.7682276,0.17158139,0.94497806,0.94175947,0.76529926,1,0,0.89000565,0.8864821,0.61475766,0.19558945
0.3662194,0.8921779,0.33477503,0.9732975,0.9182123,0,1,0.16105367,0.19926324,0.9149032,0.8055707
0.72962856,0.33563247,0.89173156,0.963305,0.84715056,1,0,0.7922727,0.7822576,0.77025753,0.273475
0.6301697,0.51804876,0.77503437,0.95626765,0.8631872,1,0,0.5994684,0.58266175,0.80762386,0.43497005
0.5378684,0.6393603,0.65908974,0.9390064,0.86390275,0,1,0.46557575,0.48247698,0.82288134,0.58884704
0.7178371,0.34530774,0.8767317,0.95306724,0.8245617,1,0,0.7713801,0.7665117,0.76986945,0.26986608
0.5610316,0.5739376,0.71928823,0.9167477,0.8313358,1,1,0.5161161,0.54435,0.8027176,0.51734805
0.33253846,0.9391413,0.29404718,0.9816298,0.9527183,0,1,0.11244767,0.13045357,0.9561254,0.8630438
0.6906407,0.4621595,0.8380424,0.9697799,0.8607513,1,0,0.699737,0.71190816,0.8313515,0.368213
0.52031434,0.6914888,0.63030815,0.97465855,0.88069713,0,1,0.4315812,0.38231626,0.8675747,0.63292056
0.451508,0.84783643,0.54405075,0.9822384,0.9397477,0,1,0.2517745,0.2888905,0.93508744,0.73492736
0.6211017,0.55409026,0.7855969,0.9821475,0.9105552,1,1,0.5540079,0.5638248,0.8842495,0.47479892
0.53609455,0.69720227,0.64771974,0.97122186,0.8943658,0,1,0.4364416,0.43308994,0.85980415,0.62112534
0.7398533,0.29302996,0.91426843,0.9665089,0.8451936,1,0,0.8283205,0.81512815,0.75725937,0.26942474
0.80813926,0.17489886,0.94831544,0.9652553,0.7776656,1,0,0.9026079,0.8966668,0.6926186,0.16141118
0.5559464,0.5654346,0.691549,0.93485296,0.8502142,1,1,0.5068106,0.5095895,0.7967079,0.53421646
0.7802237,0.18204659,0.93531114,0.9507491,0.7778907,1,0,0.8733459,0.88327473,0.6909761,0.173315
0.5926042,0.521423,0.69500285,0.95532787,0.8267476,0,1,0.5190701,0.5777693,0.79683053,0.5300325
0.70154774,0.41371584,0.8613205,0.9668197,0.87211394,1,0,0.7252525,0.72789794,0.80054873,0.33593878
0.18474765,0.958633,0.13147989,0.96948504,0.9496779,0,1,0.04197003,0.06341472,0.9402914,0.9465934
0.5174161,0.7061017,0.65976816,0.9796328,0.8978576,0,1,0.4297888,0.42274514,0.8734576,0.6586276
0.722174,0.26390445,0.9034468,0.94438285,0.7928188,1,0,0.80347335,0.8135011,0.6938411,0.24685219
0.31394574,0.89210045,0.2649673,0.95190865,0.9238945,0,1,0.11264014,0.12601374,0.90545195,0.85082066
0.2583497,0.93189687,0.19420883,0.96313566,0.93637615,0,1,0.08094406,0.11258213,0.924839,0.9039935
0.4899311,0.64080584,0.6803835,0.9741756,0.91466063,0,1,0.398215,0.4552981,0.8720481,0.6397191
0.71642613,0.30940458,0.8954774,0.9502789,0.7919928,1,0,0.819639,0.79054445,0.7014089,0.307902
0.6334468,0.4829128,0.7466592,0.9508913,0.8028447,1,0,0.6274396,0.6283432,0.7598706,0.41798913
0.4379146,0.8144581,0.4954975,0.97247607,0.9119954,0,1,0.26141214,0.27750555,0.8972507,0.76177716
0.4031781,0.82109606,0.5150169,0.9860521,0.94813746,0,1,0.20892873,0.26552045,0.92817706,0.7985036
0.63517296,0.43783396,0.7986262,0.94629,0.7948654,1,0,0.6620818,0.64249444,0.75857687,0.39969364
0.74263144,0.24820511,0.9162746,0.9583785,0.7842801,1,0,0.8419948,0.8245662,0.70901245,0.25667718
0.2190583,0.9589666,0.15619966,0.98204255,0.95168585,0,1,0.05075043,0.06481577,0.94995326,0.9371319
0.33754694,0.9221877,0.30815884,0.98058844,0.92173874,0,1,0.12402094,0.15659802,0.93573546,0.8556447
0.25657776,0.90851134,0.23548023,0.9526884,0.92362773,0,1,0.0942448,0.115119494,0.91285586,0.8927995
0.6294358,0.5636023,0.76641893,0.97283244,0.87498677,1,1,0.5628734,0.5999228,0.85164857,0.4444825
0.6554687,0.36163852,0.85230964,0.95720404,0.83658296,1,0,0.6838556,0.67632973,0.78225017,0.32151407
0.31827277,0.9105894,0.3057343,0.98434055,0.9559985,0,1,0.11292723,0.14905444,0.944261,0.874098
0.17392936,0.9783736,0.10985984,0.99182767,0.9739634,0,1,0.022840036,0.032722883,0.9750017,0.9618719
0.4164866,0.8441986,0.47652918,0.96030813,0.91558725,0,1,0.2201167,0.24869059,0.90997094,0.77542496
0.7825284,0.213229,0.93221796,0.95737785,0.7785009,1,0,0.8655965,0.86653453,0.70372075,0.19887026
0.41440794,0.8909046,0.446307,0.9918929,0.9617496,0,1,0.18002275,0.19193669,0.95309764,0.82244
0.5940755,0.6373583,0.73803663,0.9637867,0.8663717,0,1,0.5469909,0.5192151,0.85275614,0.54795545
0.3728913,0.8818318,0.32997167,0.96269035,0.8813616,0,1,0.17854787,0.21744096,0.900893,0.80479366
0.38718194,0.8509137,0.3775708,0.96355814,0.91274065,0,1,0.1837256,0.23793891,0.89896536,0.7852344
0.6297855,0.4557545,0.75257206,0.9292669,0.77791893,1,0,0.6177704,0.607497,0.7643755,0.40137288
0.539859,0.71091616,0.60673267,0.96873957,0.90823144,0,1,0.39671686,0.43113083,0.878718,0.6085004
0.6888428,0.29288024,0.87007266,0.93430907,0.7733004,1,0,0.764736,0.76478744,0.6854907,0.3198877
0.37037253,0.8551967,0.38190955,0.93746984,0.90129095,0,1,0.1852617,0.24314804,0.8936706,0.7917093
0.28893426,0.924798,0.2846252,0.97065824,0.95225304,0,1,0.093781024,0.11833508,0.94356537,0.8804307
0.41104987,0.8301749,0.44050547,0.96095943,0.9028146,0,1,0.23321375,0.25277886,0.90023655,0.73502976
0.44145197,0.77190524,0.5204344,0.9569662,0.9035484,0,1,0.29984516,0.34884974,0.878654,0.7140273
0.4831146,0.8187677,0.632403,0.9825794,0.94610757,0,1,0.3235517,0.3404733,0.9341925,0.71216637
0.42421022,0.78538233,0.45462668,0.95813125,0.89543015,0,1,0.24700886,0.30277562,0.8816936,0.72551346
0.6413382,0.5202338,0.8103033,0.9841451,0.8952724,1,1,0.6168543,0.6207375,0.8464212,0.47913387
0.63543147,0.55818695,0.80592275,0.98202556,0.9001637,1,1,0.56119365,0.5971302,0.88263094,0.4588829
0.25236496,0.95387906,0.22914982,0.97783107,0.9553052,0,1,0.07058096,0.08539506,0.9520198,0.9207225
0.5963214,0.64739484,0.73978204,0.9649192,0.88488877,1,1,0.505714,0.5527306,0.8819557,0.49698645
0.3941102,0.8442792,0.42194003,0.96917015,0.9000535,0,1,0.2029091,0.20351437,0.90660435,0.7628197
0.6003533,0.5819717,0.75205797,0.97376466,0.88873315,0,1,0.5167508,0.5251835,0.8596295,0.5077658
0.31345227,0.92098945,0.27875367,0.9775469,0.9523456,0,1,0.10221245,0.12876087,0.94626105,0.8831796
0.560776,0.66723466,0.65622663,0.9658068,0.896757,0,1,0.44680336,0.494396,0.8630047,0.56916666
0.32626954,0.92070997,0.30006716,0.972408,0.93586624,0,1,0.109719194,0.13365786,0.9400827,0.8607226
0.6382554,0.5130897,0.8112386,0.9580798,0.8630784,1,0,0.6415216,0.6532855,0.8027073,0.43446335
0.43840992,0.6892387,0.571633,0.9568335,0.88997877,0,1,0.33886045,0.34959114,0.84410733,0.6854565
0.42593384,0.85034364,0.47731185,0.98282915,0.9526317,0,1,0.18901408,0.2167174,0.9340701,0.77141285
0.1699805,0.9680986,0.12719695,0.973473,0.9496953,0,1,0.03228148,0.05744712,0.9538649,0.95152605
0.47269738,0.7803391,0.53982437,0.9673261,0.89679873,0,1,0.3455649,0.35970485,0.8749581,0.70022184
0.26030707,0.93307006,0.20078196,0.9823581,0.95543665,0,1,0.065062456,0.10245905,0.9506668,0.9083213
0.30200362,0.92813313,0.24834335,0.9704969,0.939804,0,1,0.09336389,0.11654379,0.9385596,0.86680156
0.40965074,0.81496894,0.512597,0.9841885,0.94773036,0,1,0.2175304,0.3022216,0.9187699,0.80758
0.3721177,0.8603714,0.40493408,0.9661849,0.9297611,0,1,0.18056205,0.18431406,0.9174041,0.79694206
0.5927486,0.6312706,0.7035923,0.98347,0.88207084,0,1,0.44544548,0.52100664,0.883702,0.5825213
0.35575855,0.912124,0.3864849,0.9883234,0.9586487,0,1,0.124296345,0.1372683,0.95734626,0.8411534
0.61288536,0.48993686,0.7491064,0.93994266,0.818705,1,0,0.629426,0.6093147,0.74568933,0.4586404
0.5689541,0.6796459,0.6771916,0.96450096,0.86394745,0,1,0.4821851,0.46994793,0.85830146,0.54893655
0.18473089,0.96693,0.1297723,0.9716779,0.9538897,0,1,0.045917407,0.050371137,0.94535726,0.94284594
0.8050258,0.19630523,0.9543789,0.9752821,0.8545811,1,0,0.8929068,0.8925662,0.7551172,0.1793091
0.42262045,0.76390445,0.52480245,0.9491026,0.8774611,0,1,0.3278062,0.31306508,0.83830255,0.7391691
0.687054,0.4147989,0.8699547,0.9701438,0.86434513,1,0,0.7430805,0.7252413,0.783785,0.40150574
0.40645337,0.8837082,0.42015395,0.9898703,0.9522573,0,1,0.18168259,0.19164433,0.9425146,0.82472014
0.44822007,0.8508291,0.49339882,0.9741414,0.9272668,0,1,0.27018914,0.28852725,0.919232,0.7483471
0.5926318,0.5470136,0.7349025,0.9442469,0.8227706,1,1,0.53556406,0.55206466,0.82121116,0.43472657
0.62555933,0.5428994,0.77496856,0.9686874,0.8777606,1,1,0.5970688,0.63821864,0.8478186,0.466227
0.7135068,0.42303324,0.84501046,0.97499835,0.84376043,1,0,0.7334017,0.73971164,0.81136185,0.33466592
0.4721432,0.7578721,0.5639514,0.9600808,0.9006317,0,1,0.32866395,0.33936456,0.881678,0.690864
0.4049012,0.8704566,0.414066,0.9850947,0.9484478,0,1,0.16170135,0.19657038,0.9404833,0.8051732
0.5188053,0.7101746,0.55329174,0.9530173,0.8380899,0,1,0.39168212,0.44482708,0.8455796,0.60546327
0.52057135,0.719805,0.6366113,0.9595626,0.89225286,0,1,0.40003654,0.41497692,0.87865466,0.59644395
0.145975,0.9776321,0.10768428,0.99208146,0.9841136,0,1,0.017514775,0.03549025,0.9780271,0.9736517
0.6847033,0.3260101,0.8566664,0.9397569,0.8120417,1,0,0.735603,0.76333714,0.70421654,0.3610116
0.3942638,0.86818045,0.3935134,0.97715694,0.93395853,0,1,0.17712207,0.22291078,0.9211339,0.7903131
0.50259846,0.75359637,0.6495192,0.9846924,0.9310392,0,1,0.3263083,0.40486163,0.9193182,0.68520075
0.57464075,0.69796395,0.67548627,0.98253,0.91264564,0,1,0.4471961,0.48319688,0.90408283,0.62435734
0.69208777,0.38622975,0.87936115,0.9726997,0.86919343,1,0,0.73502165,0.7388737,0.7886972,0.3852257
0.5959417,0.49616042,0.7304107,0.93214196,0.8023937,1,0,0.5934037,0.5761904,0.7496419,0.45113552
0.30604163,0.935715,0.2438107,0.9831018,0.9438834,0,1,0.092471145,0.12431144,0.9483203,0.892273
0.46147242,0.8722157,0.5218867,0.9927379,0.9519574,0,1,0.2149325,0.22472431,0.9546804,0.7659715
0.38579625,0.8415966,0.34866434,0.9639338,0.8992539,0,1,0.18009752,0.20636842,0.8918574,0.7960772
0.39726096,0.76039004,0.5621786,0.9715971,0.928024,0,1,0.2640831,0.31318665,0.8824772,0.78010035
0.60125774,0.5590047,0.7622451,0.95682627,0.87449276,1,1,0.5474494,0.5922385,0.8434955,0.49732432
0.31868494,0.94235617,0.27244824,0.9906963,0.9697169,0,1,0.081589945,0.10337635,0.9639096,0.8857629
0.5202744,0.69257206,0.6479384,0.96909314,0.89727527,0,1,0.38158312,0.39718378,0.86756945,0.61782324
0.5573116,0.5588696,0.78520304,0.9760102,0.91397357,1,1,0.50444835,0.57488376,0.85255045,0.5761383
0.22324911,0.95530427,0.15178627,0.9689804,0.929025,0,1,0.05291579,0.07103839,0.9372878,0.9252079
0.42459017,0.7769922,0.47203383,0.93059856,0.8726502,0,1,0.28144413,0.2971148,0.85348934,0.7231611
0.5927256,0.612018,0.73872185,0.9610266,0.8556828,1,1,0.5549562,0.53316146,0.8222792,0.47630197
0.3394454,0.904705,0.31293404,0.9623478,0.9330543,0,1,0.13460635,0.15356214,0.9263103,0.8509851
0.81350255,0.14515503,0.9566647,0.95164895,0.7506309,1,0,0.92351884,0.9135947,0.64903843,0.1326206
0.63794434,0.46794072,0.8085715,0.96793944,0.80635744,1,0,0.6586979,0.6565923,0.78131837,0.38724154
0.6169592,0.63647264,0.7529176,0.9798695,0.9133595,0,1,0.5163,0.51795113,0.89049363,0.5204244
0.47550058,0.7861943,0.5013014,0.9662763,0.86352766,0,1,0.29619008,0.32720494,0.8842794,0.67945045
0.23639947,0.94468874,0.16394605,0.96789634,0.93429273,0,1,0.057827715,0.06962599,0.9346526,0.90865284
0.5243757,0.76463825,0.6091844,0.97839767,0.8994017,0,1,0.34910497,0.35638472,0.9008792,0.6103121
0.543157,0.5901736,0.70274276,0.968123,0.88785964,0,1,0.46753162,0.50925106,0.8220627,0.5935963
0.39325136,0.7763927,0.48056433,0.95769423,0.9111729,0,1,0.24595377,0.27373344,0.8749856,0.7673813
0.45304748,0.85036165,0.45039546,0.9790354,0.92775965,0,1,0.23974934,0.28326553,0.9246192,0.74287385
0.5318115,0.61655295,0.6950331,0.95758945,0.87449723,0,1,0.50594574,0.50722086,0.80929583,0.6220934
0.15329665,0.9768842,0.10522531,0.97515154,0.9609371,0,1,0.02899646,0.04108836,0.9566723,0.9598458
0.30829966,0.8769447,0.28585884,0.9561437,0.8985382,0,1,0.14495237,0.1691054,0.8768006,0.85291606
0.4997735,0.7160087,0.573317,0.94356686,0.83631337,0,1,0.38676977,0.39344788,0.8238054,0.6072149
0.14224084,0.98626477,0.0810614,0.9870863,0.9731627,0,1,0.019015374,0.027039362,0.9731285,0.96978843
0.6490586,0.41074672,0.7938171,0.93274885,0.78414905,1,0,0.69040793,0.68133724,0.7188747,0.41512302
0.39038277,0.7626534,0.4440883,0.9598838,0.8885802,0,1,0.2363538,0.28849992,0.8524734,0.76053476
0.77660936,0.17444453,0.93890965,0.9421075,0.7481264,1,0,0.8856082,0.88485026,0.64034986,0.17495619
0.3575506,0.8748213,0.3602273,0.95366067,0.89161044,0,1,0.17903163,0.19046175,0.8893348,0.8190887
0.74695164,0.34983185,0.8914283,0.975607,0.8698965,1,0,0.78519356,0.79477996,0.8109339,0.27544007
0.7195021,0.3983867,0.89578485,0.9736096,0.86917186,1,0,0.7810615,0.7887358,0.8175394,0.33308846
0.8317852,0.09745858,0.97308785,0.96204215,0.7751918,1,0,0.94466025,0.9391735,0.6246523,0.097883716
0.72756463,0.45225865,0.88190645,0.9819395,0.8928326,1,0,0.7284557,0.72216815,0.87033427,0.3274213
0.71340126,0.3186556,0.8714951,0.9453423,0.7811662,1,0,0.79571825,0.76897293,0.6929794,0.3051273
0.5483195,0.6145996,0.71397877,0.9734663,0.8964503,0,1,0.48900986,0.5357015,0.83654964,0.57648396
0.72239435,0.3080519,0.89188486,0.96516377,0.8393212,1,0,0.78144574,0.77896816,0.7635944,0.2826339
0.74050653,0.21916395,0.9002449,0.9121627,0.7269534,1,0,0.8403108,0.83290005,0.6389796,0.2128027
0.58439463,0.60716224,0.72157043,0.96679515,0.8407345,1,1,0.53229,0.5336099,0.82954293,0.512977
0.59398615,0.500448,0.82185477,0.9778954,0.9137747,1,0,0.56086063,0.63153875,0.8316524,0.5334806
0.5507474,0.67852414,0.67629004,0.9802695,0.90071416,0,1,0.46161905,0.45971215,0.8754649,0.5943862
0.78290874,0.22568999,0.935085,0.97288483,0.83817416,1,0,0.8653089,0.8558746,0.7346975,0.2128128
0.54733187,0.6741768,0.6557624,0.9520361,0.8629474,0,1,0.43452546,0.46429303,0.86006707,0.5630606
0.34596315,0.90724444,0.32364234,0.9874963,0.9461574,0,1,0.13025108,0.16194497,0.9437211,0.86829054
0.2068303,0.9660942,0.13092493,0.98125094,0.9625315,0,1,0.037949156,0.048728574,0.95791584,0.943979
0.4682907,0.6163135,0.622632,0.94387895,0.854329,0,1,0.38785687,0.39221025,0.8008546,0.63258034
0.49813703,0.66120875,0.60320497,0.94209903,0.8706321,0,1,0.38948694,0.3789079,0.8330471,0.60282636
0.5066256,0.7581333,0.5430444,0.96261084,0.86369723,0,1,0.36196503,0.36831173,0.8765335,0.6624705
0.3028724,0.8966975,0.28895473,0.9716175,0.94333893,0,1,0.09978211,0.15679446,0.93537337,0.87374336
0.24612023,0.96494573,0.15807493,0.98846257,0.9520887,0,1,0.048508007,0.05822656,0.96167874,0.9163064
0.47948247,0.7320183,0.53345495,0.969816,0.8973927,0,1,0.3189829,0.33859375,0.88402694,0.6819406
0.8077441,0.15851048,0.9548658,0.97189015,0.8277869,1,0,0.90141535,0.91391915,0.67795825,0.17171822
0.34248218,0.89855313,0.29763472,0.9705806,0.9255052,0,1,0.13142665,0.17096995,0.9240412,0.8490357
0.68841755,0.29715413,0.8845008,0.95788085,0.8029999,1,0,0.7858022,0.77414674,0.71284974,0.32133532
0.58904284,0.5623182,0.74972874,0.9685113,0.8624901,0,1,0.56867355,0.56716543,0.815767,0.53954315
0.65254676,0.46700734,0.80837846,0.94767636,0.82904416,1,0,0.63994956,0.6451978,0.8011383,0.36662307
0.3817681,0.81330204,0.45067057,0.9589802,0.9120233,0,1,0.21509548,0.23501065,0.88673323,0.78103733
0.16942884,0.97254753,0.1109043,0.982366,0.9668433,0,1,0.031226704,0.045860037,0.95900345,0.96160525
0.56442136,0.63440317,0.6444907,0.9540847,0.84062773,0,1,0.50114685,0.50573635,0.8200801,0.59552926
0.6398399,0.48993978,0.80917096,0.95818144,0.86707443,1,0,0.6140159,0.66260296,0.8380664,0.41349283
0.33654308,0.85691816,0.32869205,0.9571883,0.89909285,0,1,0.14553994,0.17530239,0.8885196,0.8086351
0.75992036,0.17463583,0.9311378,0.9447786,0.7566802,1,0,0.86600035,0.87665564,0.63783634,0.18827252
0.42776966,0.8233167,0.5411217,0.9876717,0.94967926,0,1,0.22524926,0.27592638,0.9297819,0.78662
0.5402083,0.6491733,0.64260435,0.9656247,0.8713549,0,1,0.4252184,0.4710037,0.85183555,0.614048
0.84356946,0.14358748,0.969565,0.98130035,0.8384581,1,0,0.9268885,0.92074084,0.7278564,0.12254245
0.1354159,0.9684943,0.07369336,0.9588506,0.9298899,0,1,0.027202372,0.036801714,0.932512,0.9485897
0.48556417,0.8010479,0.5505822,0.980756,0.9195213,0,1,0.29715934,0.37397718,0.9076426,0.69264257
0.6565214,0.46262446,0.805899,0.9509684,0.78882676,1,0,0.6888891,0.6756242,0.7687365,0.39873442
0.44499302,0.8075177,0.44139072,0.9582222,0.8478652,0,1,0.2723117,0.30826858,0.87299275,0.7260726
0.6075581,0.40653005,0.7547899,0.8777547,0.74466705,1,0,0.6454906,0.658488,0.65071523,0.43487936
0.60771376,0.5137888,0.7452177,0.9453909,0.82918626,1,0,0.60043687,0.5945713,0.7649525,0.45992407
0.5632799,0.70860416,0.70985186,0.9859764,0.9319125,0,1,0.40227434,0.4506149,0.91919446,0.612453
0.48546714,0.76694626,0.5565141,0.95937234,0.8745411,0,1,0.36500287,0.37854305,0.8673114,0.67730415
0.30328813,0.93951476,0.23357868,0.9839832,0.94743294,0,1,0.0840161,0.09416098,0.949827,0.8797573
0.5135175,0.7027876,0.68890184,0.95548767,0.90105635,0,1,0.42734253,0.43772373,0.8788071,0.614803
0.73733217,0.38379416,0.9069615,0.9828477,0.8762206,1,0,0.7640543,0.76904607,0.8389693,0.32067117
0.3578325,0.88650894,0.31132042,0.9485736,0.90107495,0,1,0.15672465,0.19139339,0.90258455,0.80937636
0.48949796,0.8164195,0.52465266,0.9753407,0.9062833,0,1,0.29938588,0.34324414,0.90755457,0.6811031
0.16725999,0.9788664,0.095777884,0.98061615,0.9555591,0,1,0.026534848,0.04036953,0.96326953,0.95875716
0.6519975,0.38367632,0.855102,0.95295966,0.8344903,1,0,0.7065443,0.68512017,0.7527386,0.3889283
0.56453764,0.65206283,0.6338651,0.9554374,0.83880234,0,1,0.46889877,0.49196866,0.8394258,0.5587252
0.35164016,0.8137234,0.35898986,0.949733,0.89568317,0,1,0.1936538,0.21660616,0.8664396,0.8024358
0.61023843,0.57137406,0.71142673,0.9619927,0.8392354,1,1,0.54573566,0.55237234,0.8322556,0.48322624
0.3962852,0.82365304,0.39900264,0.9542773,0.9048197,0,1,0.19180638,0.25845784,0.8885095,0.7784096
0.52313215,0.74975145,0.6361689,0.9769597,0.923951,0,1,0.3919642,0.40323764,0.88913685,0.6268446
0.45395643,0.7510861,0.5617526,0.9682612,0.90884227,0,1,0.27513024,0.33315307,0.9007734,0.71118116
0.3479205,0.8646003,0.32091558,0.9690141,0.9137794,0,1,0.14815164,0.1452606,0.9056811,0.80709404
0.19883896,0.9754324,0.122426026,0.9874558,0.9644366,0,1,0.036516163,0.038380615,0.9628601,0.9454697
